city,geo_location,total_housing_units,avg_rooms,avg_bathrooms,avg_square_footage,avg_year_built,ownership_rate,occupancy_rate
Riyadh,"24.746963419829907, 46.599946521226",379,3.1,1.8,2329,1980,66.4,96.1
Riyadh,"24.747035319206994, 46.60651830040392",1272,4.0,1.6,1880,1991,48.9,88.6
Riyadh,"24.746887017471522, 46.614621425542595",926,5.4,2.3,2292,1998,79.6,96.6
Riyadh,"24.745371362675467, 46.62182353378552",1168,5.7,3.0,2020,1972,45.9,91.6
Riyadh,"24.744945097205985, 46.62510164520201",1055,4.9,2.6,1112,1990,51.8,90.2
Riyadh,"24.747922933546594, 46.63441870684881",506,4.4,2.9,1085,2004,41.2,92.2
Riyadh,"24.74618231072011, 46.63997718058959",539,3.6,2.3,2127,1975,59.4,86.7
Riyadh,"24.74730732570275, 46.645028798686",1408,3.7,1.5,1832,1987,61.6,91.6
Riyadh,"24.74793480102635, 46.65488237947963",859,5.3,2.3,1796,1994,43.5,87.5
Riyadh,"24.74827969068552, 46.660544531280095",574,3.4,2.1,1099,2009,62.1,91.0
Riyadh,"24.744667404028487, 46.665253568082875",628,5.6,1.9,1371,1990,54.5,92.4
Riyadh,"24.74526353239376, 46.67345835661763",561,4.5,2.2,2359,1981,68.1,96.6
Riyadh,"24.74622659730759, 46.680311725659585",893,3.4,3.0,2441,1983,46.5,85.7
Riyadh,"24.745449333147377, 46.68739273381861",1494,5.5,2.0,1751,1978,74.1,94.1
Riyadh,"24.74593305753568, 46.69361443896476",1012,3.2,2.8,1568,1979,40.5,87.3
Riyadh,"24.7483194837276, 46.69921820053216",1086,5.7,2.4,1383,2007,68.9,93.4
Riyadh,"24.74843999985665, 46.7064055748001",1172,3.2,2.1,1423,1980,60.9,92.1
Riyadh,"24.74859698788072, 46.71271039183905",578,5.7,1.8,1968,1988,42.2,85.9
Riyadh,"24.745023816285016, 46.718032477009636",745,4.3,2.5,1167,1993,71.4,87.7
Riyadh,"24.74861235326063, 46.726283456330926",743,4.8,2.3,1555,1999,79.2,93.8
Riyadh,"24.745176889454896, 46.7325100719848",893,4.0,2.9,2418,1976,56.8,93.9
Riyadh,"24.746143558240963, 46.74019554054641",305,5.9,2.8,2182,1987,40.3,90.8
Riyadh,"24.74487917591137, 46.74748008316437",1126,3.9,2.5,1016,1970,58.2,91.4
Riyadh,"24.747949679801227, 46.75277031185556",510,3.7,2.5,1947,1994,68.8,96.8
Riyadh,"24.748111658025252, 46.76146271854732",480,3.5,2.4,1651,1975,60.3,90.6
Riyadh,"24.74560763134852, 46.76747555419575",305,4.0,1.7,2494,2005,66.2,89.9
Riyadh,"24.746243739961344, 46.77260584257181",587,4.1,2.2,2442,2009,75.6,88.7
Riyadh,"24.746197825126032, 46.77952626018033",1122,5.1,2.0,2017,1984,54.5,89.1
Riyadh,"24.746847141818538, 46.78731661690791",429,4.7,1.8,1017,1981,45.6,89.1
Riyadh,"24.74656615231849, 46.79208624068564",318,5.8,2.0,2076,1973,54.4,95.3
Riyadh,"24.74620504689743, 46.801697928171166",843,4.4,2.7,1435,2000,40.3,88.9
Riyadh,"24.754693184080242, 46.59861706916357",1059,3.6,2.8,1380,1996,79.3,94.9
Riyadh,"24.755323157505376, 46.60734693099436",1450,3.1,1.8,1060,1970,62.8,93.4
Riyadh,"24.751870443125913, 46.611620317319485",892,5.3,1.5,1349,1994,67.7,96.3
Riyadh,"24.751396164530835, 46.62088535692945",1435,4.3,2.7,2378,2000,46.5,86.3
Riyadh,"24.753280138681074, 46.6264136071297",1427,4.8,2.1,953,1972,75.3,90.8
Riyadh,"24.755294203901364, 46.631671987110494",1186,5.9,3.0,1078,1991,77.8,90.5
Riyadh,"24.75390230493166, 46.63966342186511",1004,3.7,3.0,1920,1973,73.3,92.5
Riyadh,"24.753157447950848, 46.6478223803648",1425,4.1,2.8,1590,2006,66.3,87.1
Riyadh,"24.75375105138412, 46.65303615001708",843,4.6,2.3,1080,1979,68.3,89.6
Riyadh,"24.752052522841723, 46.66003765965772",547,5.0,1.7,2121,2005,49.8,88.3
Riyadh,"24.753541533454857, 46.66646684973591",1166,4.3,1.6,2183,2008,50.4,93.6
Riyadh,"24.752754562255515, 46.6720764974681",1382,3.3,2.6,2111,1975,59.7,88.6
Riyadh,"24.753751626362625, 46.680311754003114",328,3.1,2.6,951,1987,76.6,90.4
Riyadh,"24.75472054888003, 46.68561366653578",546,5.9,2.7,845,2006,60.4,92.1
Riyadh,"24.753340248553037, 46.692976684588",998,4.4,2.4,2298,2004,67.4,96.4
Riyadh,"24.75351799837479, 46.69946788010101",759,5.5,2.3,2297,1980,44.2,88.7
Riyadh,"24.755246267131106, 46.70693926497747",1131,4.2,3.0,1270,1981,43.5,89.3
Riyadh,"24.754152863503553, 46.71178599081179",517,3.1,1.9,1086,1993,57.7,95.4
Riyadh,"24.7532594649681, 46.72076198905945",1233,5.0,2.6,1265,1997,43.9,95.0
Riyadh,"24.751901683252957, 46.727591839398734",442,3.6,2.8,2292,1970,62.6,85.9
Riyadh,"24.755267649725855, 46.735268006843846",305,5.2,2.6,2323,2010,49.0,94.1
Riyadh,"24.754448812602345, 46.73985974530925",1302,3.4,2.2,1551,2005,57.2,97.7
Riyadh,"24.751646271741095, 46.74822632857988",420,5.7,1.6,1461,1977,62.6,87.5
Riyadh,"24.751687118736264, 46.753223139622726",823,4.1,2.2,2077,1976,76.1,93.8
Riyadh,"24.754300077776026, 46.761841644187825",1327,5.5,2.6,1131,1976,63.0,97.7
Riyadh,"24.75164566100689, 46.76720141732313",1178,3.3,2.6,1817,2003,48.0,91.5
Riyadh,"24.7545257262959, 46.772583332219114",946,3.1,2.0,2375,2000,41.8,97.9
Riyadh,"24.751544430421898, 46.77937418468401",1318,3.1,2.5,1475,1981,56.2,97.8
Riyadh,"24.754447441866322, 46.78654214190803",1275,4.2,2.6,2131,1984,45.6,91.5
Riyadh,"24.753383985774896, 46.793210262901795",688,5.0,2.2,1386,2007,76.1,89.0
Riyadh,"24.754268591523118, 46.79968406442859",1287,4.7,2.5,1002,1977,72.7,85.1
Riyadh,"24.76184232520991, 46.60119289288803",907,4.6,2.3,1856,1983,76.5,87.4
Riyadh,"24.759156833772884, 46.604807971627366",1292,5.2,2.6,1561,1974,77.6,93.9
Riyadh,"24.76169145806425, 46.614331034450856",1118,5.9,2.4,937,1982,54.1,96.1
Riyadh,"24.760907886856348, 46.62025482509317",763,3.5,1.8,1053,1995,80.0,96.6
Riyadh,"24.758245671052617, 46.626559308794484",1459,6.0,2.6,2199,1990,45.1,93.8
Riyadh,"24.758676316963818, 46.6315398128725",1335,4.7,2.0,1822,1983,53.2,93.8
Riyadh,"24.761961459317558, 46.64123558311872",608,5.4,2.9,1580,1977,50.3,90.7
Riyadh,"24.760497268021922, 46.64581392928416",710,4.8,1.9,1252,1991,52.8,85.2
Riyadh,"24.75833004066726, 46.653355717770566",1375,4.8,1.6,1459,1986,40.5,91.8
Riyadh,"24.761405781024212, 46.659111395187736",1312,6.0,3.0,1256,1990,45.1,87.8
Riyadh,"24.758530155051226, 46.66579055439259",741,4.9,1.6,1945,1977,48.7,91.8
Riyadh,"24.76143143353632, 46.671390145373586",613,4.7,2.4,1103,1983,41.0,86.8
Riyadh,"24.758446197617168, 46.67869845539064",1119,5.0,1.7,1721,1984,76.2,86.0
Riyadh,"24.760367080501887, 46.68527120912053",1037,4.4,1.8,1009,1989,49.6,90.3
Riyadh,"24.759786612670716, 46.69456469609863",1210,4.6,2.1,1811,1979,44.7,96.1
Riyadh,"24.759045010351617, 46.700803099490294",875,3.7,2.6,1711,1976,63.4,93.5
Riyadh,"24.759939674055005, 46.70786415469231",725,4.2,1.6,1371,1974,61.9,97.8
Riyadh,"24.761448057712112, 46.712704725314694",321,3.2,1.8,1869,1985,50.1,89.2
Riyadh,"24.758337605862838, 46.718580281007156",1127,4.6,2.9,1625,1982,45.9,95.6
Riyadh,"24.761735767418795, 46.72528326786074",1228,4.0,2.5,2053,2007,67.3,98.0
Riyadh,"24.75998379310229, 46.73530767563223",499,6.0,2.8,1914,1997,40.7,94.7
Riyadh,"24.761081471156572, 46.738951789756435",477,4.0,2.2,2183,2007,77.6,85.1
Riyadh,"24.759760740033567, 46.74721696533264",728,5.1,2.9,2253,1985,47.4,91.5
Riyadh,"24.75884342698985, 46.75427077777709",891,4.4,3.0,2453,2004,63.7,95.7
Riyadh,"24.759380302877855, 46.76056904438926",420,5.6,2.3,990,1974,47.6,90.6
Riyadh,"24.761021935725797, 46.765130644124326",653,4.7,2.5,2052,1985,71.5,85.8
Riyadh,"24.75867040158701, 46.772928312544316",1063,4.6,2.8,2483,1986,44.3,90.4
Riyadh,"24.759205468519816, 46.78098460218156",626,4.9,2.5,2249,1970,66.8,90.3
Riyadh,"24.761009711412267, 46.78679674999615",1161,4.8,1.6,1147,1996,57.7,95.7
Riyadh,"24.759519203176605, 46.79415576455166",728,4.7,2.6,1761,1986,55.4,92.5
Riyadh,"24.759898358323056, 46.79858059932382",1482,3.2,2.2,1279,2003,61.8,87.7
Riyadh,"24.768147777610064, 46.59804745216039",446,5.0,2.0,2165,1989,70.1,89.4
Riyadh,"24.76837555677088, 46.60646194916116",1392,3.5,2.5,817,1999,59.8,93.8
Riyadh,"24.767380640287666, 46.615180384224566",751,3.1,2.4,1248,1997,73.9,88.6
Riyadh,"24.767398171910322, 46.618164070460125",1344,5.9,1.8,968,1992,48.5,95.7
Riyadh,"24.76833751523091, 46.627216363271685",1022,4.3,1.7,1606,2005,42.5,93.4
Riyadh,"24.768491401290223, 46.6330604768478",337,3.3,2.6,1179,1981,77.3,91.1
Riyadh,"24.768338834732337, 46.64143342269279",654,3.1,2.4,1427,1997,64.6,93.5
Riyadh,"24.766006536293137, 46.645735017929546",1038,5.4,1.6,2230,1996,78.3,92.7
Riyadh,"24.7650597738203, 46.65395070645961",1139,3.4,1.5,1492,2008,59.2,90.3
Riyadh,"24.766231281721424, 46.661092604061224",862,3.7,2.3,1252,2001,46.5,89.7
Riyadh,"24.767663030313702, 46.667603920489704",1366,5.3,1.8,1897,2007,74.9,97.9
Riyadh,"24.767021563831086, 46.672113036071856",1470,4.9,1.6,1470,2001,54.7,86.4
Riyadh,"24.76601629307899, 46.68076111331562",443,4.4,2.2,2444,2000,46.4,93.7
Riyadh,"24.76538633327623, 46.686857116888284",728,6.0,2.1,1864,1981,64.9,93.5
Riyadh,"24.767357874105624, 46.694660091332636",896,4.9,2.9,2158,1970,49.6,85.2
Riyadh,"24.76471451231076, 46.69839079503791",1084,4.5,2.5,1995,2003,52.8,86.7
Riyadh,"24.765082295805776, 46.70645043548002",1131,4.0,2.4,1468,1980,58.2,95.8
Riyadh,"24.765544331969576, 46.7124665214097",1326,4.0,2.4,2130,1978,76.7,94.1
Riyadh,"24.76543898479245, 46.718094801891425",1148,5.7,2.8,1025,2003,63.5,97.5
Riyadh,"24.765034431796973, 46.72842068853758",831,6.0,2.5,1976,2006,49.4,97.6
Riyadh,"24.767293088740924, 46.73467516988169",747,5.6,2.4,2115,1973,49.8,87.9
Riyadh,"24.768468622503658, 46.740552331540634",376,4.3,2.4,2388,1988,73.8,94.5
Riyadh,"24.767498967089985, 46.74514657510577",426,4.2,2.4,2232,2005,69.1,97.2
Riyadh,"24.768092429963886, 46.75185296234615",464,4.6,2.7,912,2005,66.2,97.8
Riyadh,"24.76729224518231, 46.761599588860506",710,3.8,1.6,1361,2007,55.3,94.9
Riyadh,"24.766930941883817, 46.768535328701674",637,3.8,3.0,2178,1975,77.5,93.5
Riyadh,"24.768250673188096, 46.774115947867955",1349,5.7,1.8,1586,2000,77.3,85.8
Riyadh,"24.765680009622212, 46.77986782230915",1199,5.5,2.8,1480,1982,78.9,95.7
Riyadh,"24.768411394906312, 46.787221788698034",530,3.8,1.8,1270,1991,75.5,96.0
Riyadh,"24.768357448230045, 46.79243886758196",470,5.9,2.0,2367,2008,75.3,91.7
Riyadh,"24.76637460026221, 46.80161356597148",1277,5.1,3.0,901,1976,44.3,91.9
Riyadh,"24.77441285536995, 46.59929361651115",650,4.7,2.8,1471,1977,53.0,88.2
Riyadh,"24.77198119745992, 46.60496265490683",836,3.9,2.8,2457,1975,40.0,87.3
Riyadh,"24.77444175713447, 46.612864529343106",450,3.7,1.7,1499,1995,62.9,86.8
Riyadh,"24.772663952280958, 46.61824023459132",1380,5.6,2.4,1121,1970,77.3,94.5
Riyadh,"24.775155756130204, 46.625725326076484",1297,5.8,2.9,1216,1976,47.8,97.6
Riyadh,"24.773095632664443, 46.63330022047895",406,5.7,1.5,2177,1977,67.8,87.1
Riyadh,"24.775047678526263, 46.640441207539816",589,3.8,1.6,2227,1975,43.8,97.5
Riyadh,"24.77204710201359, 46.646634895844514",1381,4.2,1.5,1257,2004,67.4,91.5
Riyadh,"24.77190882373474, 46.65440816262657",622,3.8,2.5,1836,1995,78.6,92.7
Riyadh,"24.772206879326124, 46.660573352667875",658,4.4,2.4,1832,1971,71.6,88.5
Riyadh,"24.774983770224697, 46.66752826793767",945,3.1,3.0,1117,2003,76.5,95.1
Riyadh,"24.771746481797145, 46.67162501134685",1186,5.2,3.0,1025,1992,72.8,93.0
Riyadh,"24.773618711572713, 46.67900238540105",630,5.6,2.8,1164,1991,67.9,91.4
Riyadh,"24.773116861542626, 46.68825271623823",947,3.7,1.9,928,1977,61.7,94.8
Riyadh,"24.7719287504351, 46.69389467441045",373,5.7,2.8,1712,1987,47.9,93.4
Riyadh,"24.77506490822746, 46.700658423346",1142,5.4,2.0,1859,2008,44.7,97.8
Riyadh,"24.772399079257795, 46.707466887464015",1361,3.7,2.7,2312,1977,58.0,85.6
Riyadh,"24.77495180350715, 46.713631894340224",947,5.9,2.8,1317,1988,50.5,92.3
Riyadh,"24.77339486534519, 46.721759644292916",973,3.8,1.8,2300,1979,55.2,96.9
Riyadh,"24.773296051148915, 46.72641089733652",1153,3.6,2.1,1180,2008,70.7,93.8
Riyadh,"24.77470952994807, 46.73445708148119",438,4.8,2.2,1965,1978,68.2,88.4
Riyadh,"24.7744748601537, 46.74016051486807",912,4.0,2.7,1228,2001,51.2,93.5
Riyadh,"24.77134656277451, 46.748483288050366",421,4.1,2.1,1636,1991,70.9,92.9
Riyadh,"24.774605239970878, 46.75326159869992",325,4.9,2.7,2031,1980,65.3,92.1
Riyadh,"24.773602308875383, 46.76174016875003",1273,5.1,1.8,2145,2003,53.5,94.3
Riyadh,"24.772769006639724, 46.767394009609106",349,5.4,2.9,2188,1970,46.3,94.2
Riyadh,"24.772935792527253, 46.77386242343973",1189,5.3,2.3,1747,1987,54.4,87.0
Riyadh,"24.77516862888079, 46.778362667899295",303,5.5,2.2,2010,1989,65.3,95.0
Riyadh,"24.773471838519573, 46.788510368754665",776,4.6,1.8,2341,1972,66.8,87.8
Riyadh,"24.77165516047203, 46.793171890748354",324,5.5,1.7,1751,1972,78.0,95.6
Riyadh,"24.774399365692037, 46.80059117028722",644,3.3,2.9,806,2004,61.8,97.0
Riyadh,"24.77870647321804, 46.59815732473038",1285,4.5,2.0,2314,1974,60.1,96.0
Riyadh,"24.77953665470066, 46.60543067931033",1171,4.1,3.0,2158,2005,76.2,87.3
Riyadh,"24.78078352911443, 46.61491917612474",876,5.6,2.4,2368,2006,54.7,87.9
Riyadh,"24.780522468229798, 46.619437044486006",1287,3.1,2.2,1788,1983,52.1,97.6
Riyadh,"24.77833944993869, 46.627197831743096",658,5.8,2.6,887,1992,48.0,86.8
Riyadh,"24.780941296732113, 46.6318931051404",1365,3.7,1.6,1437,1991,59.3,89.1
Riyadh,"24.77877237087564, 46.640878956138984",1129,3.6,1.9,1056,1982,76.3,90.3
Riyadh,"24.780371781713917, 46.64662359686858",939,4.5,2.4,1668,1976,75.9,95.9
Riyadh,"24.77825197052338, 46.65349554152221",347,3.0,2.6,1180,2009,78.2,97.5
Riyadh,"24.77923092351853, 46.66013576018705",1188,4.9,2.4,2036,1999,58.4,85.6
Riyadh,"24.78133700116908, 46.666463895776864",800,3.0,1.9,2413,2006,64.6,97.0
Riyadh,"24.78198333451201, 46.671481504053055",364,4.5,2.7,1431,2004,48.2,95.1
Riyadh,"24.77822421781235, 46.681151114127665",1323,3.9,2.0,2428,2000,79.0,86.6
Riyadh,"24.778171258133813, 46.68513941510156",780,5.8,1.9,1101,1992,60.6,89.7
Riyadh,"24.781228414823232, 46.69400259900659",872,4.3,2.8,1764,2005,40.4,87.9
Riyadh,"24.779833481459026, 46.70071231129379",1487,5.7,2.6,1784,1974,53.8,96.6
Riyadh,"24.78149702157189, 46.70526248118503",1312,3.4,2.6,1458,1982,73.4,91.8
Riyadh,"24.780317382849248, 46.71503259658034",509,4.3,2.6,1118,1975,68.2,96.1
Riyadh,"24.778147510669694, 46.71856636188891",591,3.8,2.4,1928,1993,58.5,97.6
Riyadh,"24.780615326107117, 46.7265515452099",707,5.1,2.4,1760,1976,54.4,89.0
Riyadh,"24.781672076303316, 46.731516540107414",357,4.0,2.0,2124,1985,67.4,86.1
Riyadh,"24.780805187244678, 46.738522150934166",673,4.3,1.5,2097,2000,71.0,97.7
Riyadh,"24.778688996035836, 46.74486649865621",584,4.3,2.8,961,1972,77.1,95.1
Riyadh,"24.779229349339627, 46.75450812175166",908,5.6,2.1,865,1990,59.7,91.6
Riyadh,"24.77982473837171, 46.75868275755153",1495,5.9,2.3,1963,1976,56.5,97.2
Riyadh,"24.78036416995716, 46.76793786737772",746,3.7,2.7,1852,2007,69.7,96.7
Riyadh,"24.778425324801034, 46.77332190731948",1366,5.4,2.7,2115,1983,71.9,91.7
Riyadh,"24.78119670088934, 46.77888229009697",928,4.7,2.1,1075,1977,80.0,89.2
Riyadh,"24.78121781412371, 46.786371512522415",1440,3.1,1.9,992,1983,64.2,89.4
Riyadh,"24.781246084118962, 46.7952621043445",740,3.2,2.6,925,1984,45.2,88.9
Riyadh,"24.780713591349187, 46.79929693976404",1336,4.0,2.2,1376,1988,49.4,95.5
Riyadh,"24.788570079744385, 46.60030386804181",430,4.8,1.8,2367,1986,43.1,92.6
Riyadh,"24.785215984274597, 46.60801237503583",1216,5.3,2.8,978,1985,47.2,93.5
Riyadh,"24.787839073346454, 46.614390244862804",917,3.6,2.9,1919,1999,40.1,86.5
Riyadh,"24.787039007678832, 46.61934201491068",839,5.9,2.8,975,1987,61.5,95.6
Riyadh,"24.785149648624877, 46.62523161387714",1292,3.9,2.0,1071,1982,73.6,97.2
Riyadh,"24.786327283963605, 46.63411851647605",1127,3.4,3.0,2092,2008,78.4,85.5
Riyadh,"24.786880297586276, 46.63975464484822",1386,4.1,1.7,883,1995,71.2,96.9
Riyadh,"24.78836936878906, 46.64482946224412",698,3.0,2.5,1389,1989,42.4,89.2
Riyadh,"24.78506653806938, 46.654722800174326",1400,4.4,3.0,1221,1988,48.2,86.4
Riyadh,"24.787116432687924, 46.66111064655058",1499,3.9,1.7,2473,1998,43.1,85.8
Riyadh,"24.78472918797174, 46.66661453656596",1157,5.5,3.0,2360,1970,48.4,92.2
Riyadh,"24.784692064980884, 46.672050984757924",1267,4.9,2.3,2094,1993,68.5,93.7
Riyadh,"24.785023231626752, 46.680607023167425",1177,5.9,2.6,1470,1995,53.6,89.2
Riyadh,"24.78821432723454, 46.68633155563554",1463,5.4,2.0,2080,1981,59.0,89.1
Riyadh,"24.78789631387966, 46.694423584167446",420,4.8,1.7,2168,1974,47.9,93.1
Riyadh,"24.787436099990018, 46.69882464087436",1101,3.8,2.7,2098,1985,48.8,97.8
Riyadh,"24.787225969481597, 46.70675901412319",808,3.0,2.0,1397,1996,74.7,85.6
Riyadh,"24.78631479196467, 46.715085691775116",625,3.6,1.5,2212,1985,61.4,94.7
Riyadh,"24.787108818621192, 46.71815048484791",1422,5.2,2.8,913,1982,56.2,94.0
Riyadh,"24.785386668534596, 46.72666621720628",1143,4.5,2.3,2349,1981,42.6,95.1
Riyadh,"24.78846785892312, 46.73384209994951",607,3.3,2.4,914,2001,55.3,96.3
Riyadh,"24.787796998787957, 46.73939141426738",527,4.5,3.0,1324,2006,56.5,85.0
Riyadh,"24.784684946831796, 46.74560922269598",609,3.0,2.6,2315,1996,40.9,93.1
Riyadh,"24.785136697957515, 46.753454129417044",532,4.0,1.7,1834,1998,60.3,95.1
Riyadh,"24.785049402086507, 46.75944760521837",1442,3.3,1.7,856,1994,75.0,96.7
Riyadh,"24.78771117962361, 46.76682555797222",475,3.6,1.9,1277,1976,75.6,90.2
Riyadh,"24.7855437712013, 46.77441465846578",591,4.0,2.2,2474,1977,46.7,86.6
Riyadh,"24.787303975300237, 46.7791057063357",511,3.5,2.6,889,2006,79.7,97.5
Riyadh,"24.785441542638722, 46.78785311855323",976,5.7,1.5,1132,1979,55.1,91.6
Riyadh,"24.78740764168433, 46.79520762868458",1406,6.0,2.4,1275,1972,41.1,95.3
Riyadh,"24.786564318026034, 46.79870529526948",1062,5.6,2.1,1783,1971,41.1,93.2
Riyadh,"24.79401390387384, 46.59817246240539",379,3.7,2.5,1344,1983,72.2,98.0
Riyadh,"24.79391277667972, 46.60580692474672",1087,5.7,1.9,1109,1975,47.7,88.6
Riyadh,"24.79307201990241, 46.612670511850226",853,3.7,1.5,1227,1974,46.9,86.7
Riyadh,"24.794553948031567, 46.62103363208333",323,4.0,2.6,1128,2009,51.4,86.3
Riyadh,"24.791506603263947, 46.627628334205916",1465,5.6,2.6,2494,1996,43.6,86.9
Riyadh,"24.795032778716205, 46.6320368837662",823,3.4,2.9,2159,1996,78.5,90.1
Riyadh,"24.79447530140566, 46.6399402455841",654,5.7,2.6,1880,2000,56.7,89.8
Riyadh,"24.79179759367518, 46.64824698336627",694,4.4,1.7,1473,1997,40.2,89.7
Riyadh,"24.79421894565557, 46.6537041599824",322,5.6,1.9,1680,1974,48.7,88.5
Riyadh,"24.792637222590617, 46.658795005582185",1139,4.8,1.8,2356,1981,63.8,97.7
Riyadh,"24.794040743516835, 46.66596940650235",656,3.1,2.8,1606,2008,56.2,86.0
Riyadh,"24.79444923444917, 46.67263786223216",597,4.4,2.3,2008,2003,40.0,94.8
Riyadh,"24.791725589868538, 46.68095099146404",667,3.4,2.8,1761,1974,75.1,85.7
Riyadh,"24.794812878545123, 46.686168796218176",1159,3.5,2.6,1314,1971,46.9,85.3
Riyadh,"24.792215984366543, 46.69321729437267",711,3.1,2.6,2298,2006,44.1,86.9
Riyadh,"24.79327096419695, 46.70156195537555",1321,4.1,1.8,2469,2005,60.2,93.5
Riyadh,"24.79191309842118, 46.708378215132434",1447,5.3,1.6,2486,2002,72.8,89.0
Riyadh,"24.793153296823643, 46.712882654548885",1453,3.9,1.9,2134,2002,45.2,88.6
Riyadh,"24.791878951791656, 46.72087928486449",989,3.8,2.5,2054,1977,44.0,95.2
Riyadh,"24.79386141780094, 46.72856889023194",1439,3.1,2.0,2135,1993,46.8,90.5
Riyadh,"24.79214217689641, 46.73184218039211",1029,5.6,2.5,1305,1989,65.5,85.2
Riyadh,"24.79410217545138, 46.73823860687853",619,3.3,2.8,2183,2007,67.0,92.6
Riyadh,"24.791879339330727, 46.748073272132835",1044,4.9,2.0,878,1981,48.9,95.9
Riyadh,"24.793167649033215, 46.7520181386002",1258,3.9,1.6,1220,2005,65.8,93.1
Riyadh,"24.79270763736625, 46.761545635887835",402,4.4,1.5,871,1988,51.5,91.1
Riyadh,"24.79374787726472, 46.76782485452675",800,3.7,2.9,1170,2010,71.1,95.1
Riyadh,"24.793885330188854, 46.77377944569505",314,5.7,2.4,1930,2010,60.8,94.0
Riyadh,"24.792013075269605, 46.78188054336765",792,5.0,2.3,1349,1973,50.2,90.0
Riyadh,"24.79475334942032, 46.78501256399586",798,5.6,2.1,2024,1986,63.3,93.8
Riyadh,"24.794761228388204, 46.79329018692758",1476,3.1,2.4,1651,1970,59.1,93.2
Riyadh,"24.795315990682933, 46.80036632348518",493,4.6,3.0,1863,1975,65.7,85.8
Riyadh,"24.80134795610496, 46.59911668351336",1302,5.1,1.9,2230,1986,58.1,96.5
Riyadh,"24.80092007101858, 46.607611382103144",1231,5.3,2.2,1293,2001,40.7,93.3
Riyadh,"24.798986616708273, 46.61264251712266",1043,5.8,2.1,1919,1992,51.8,91.4
Riyadh,"24.800317868120146, 46.62156729051255",1472,3.2,2.6,947,2009,47.6,95.3
Riyadh,"24.80036708652813, 46.62526254547379",1391,4.1,2.2,1720,2007,63.1,96.1
Riyadh,"24.800294803139515, 46.631353643658294",485,3.7,1.8,1000,1990,69.7,92.6
Riyadh,"24.801920736165172, 46.63816023471926",901,4.2,2.4,981,2003,78.0,91.2
Riyadh,"24.79988261052172, 46.64774109223001",1234,5.0,1.8,1667,1976,63.8,91.8
Riyadh,"24.798134482217602, 46.6534578202385",762,5.0,2.6,2423,1994,54.2,96.2
Riyadh,"24.799917077356866, 46.661192070057886",870,4.9,2.4,850,2000,53.2,85.4
Riyadh,"24.801285165283026, 46.66647643213953",574,5.6,1.9,2363,1980,43.4,97.0
Riyadh,"24.798962045970057, 46.67356728119909",1139,4.0,2.3,1809,1993,76.8,93.1
Riyadh,"24.79804969196597, 46.6809271451356",350,3.6,2.5,2202,1999,41.8,92.5
Riyadh,"24.801799735582414, 46.685197514673824",484,4.3,2.2,2212,1992,48.7,87.4
Riyadh,"24.799183161712858, 46.69392389412718",623,3.4,1.5,1940,1992,60.3,88.5
Riyadh,"24.79836291801977, 46.69991913180557",565,4.7,2.8,1431,1983,46.9,92.7
Riyadh,"24.799219346408897, 46.707479884618294",699,4.2,1.7,2353,1971,43.2,93.2
Riyadh,"24.801431688444925, 46.71432248011977",589,5.1,1.5,2401,1987,45.0,86.7
Riyadh,"24.798097653894914, 46.719819363190645",402,3.9,1.6,1470,1997,73.8,93.4
Riyadh,"24.801087340031227, 46.728163462818756",422,5.4,1.7,1955,1994,64.9,92.4
Riyadh,"24.79962144148901, 46.73449276818449",1470,5.1,1.9,2149,1972,76.5,86.6
Riyadh,"24.799481681842412, 46.73985718314957",1356,4.9,2.3,2249,1985,47.3,96.9
Riyadh,"24.800533609211485, 46.748108197270646",1479,3.7,2.6,2460,1985,50.1,91.6
Riyadh,"24.798282794367818, 46.754907071094436",1150,4.1,3.0,866,2002,74.7,87.3
Riyadh,"24.79933162455353, 46.75813085670163",1000,5.3,2.9,1634,1979,63.6,97.4
Riyadh,"24.799703609012155, 46.765745824188926",1009,5.2,1.8,1000,1986,59.2,96.5
Riyadh,"24.801784381974116, 46.77350307375914",1368,4.5,2.2,1835,2006,69.1,95.0
Riyadh,"24.80117791501305, 46.781150767376566",553,5.8,2.0,875,2004,52.3,94.1
Riyadh,"24.798323836166276, 46.78819005565848",801,5.8,2.2,1595,1974,74.1,94.8
Riyadh,"24.80094304314054, 46.79155258003417",1179,5.6,2.4,1170,1997,77.3,86.6
Riyadh,"24.801781288919152, 46.80069861186635",374,3.3,2.3,2485,1993,52.1,95.8
Toronto,"43.60155191162382, -79.4515561338251",829,5.9,1.7,892,1988,60.0,85.9
Toronto,"43.599462363435784, -79.44619013286508",1036,4.8,1.7,1390,1983,46.8,96.5
